    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
,,0.070953,2.12814,,,,,,
,,0.089424,0.094704,,,,,,
,,0.057149,1.47732,,,,,,
,,0.074966,0.08598,,,,,,
,,0.041305,1.65624,,,,,,
,,0.090306,0.104356,,,,,,
,,0.041148,1.41968,,,,,,
,,0.056078,0.1339,,,,,,
,,0.041902,2.00223,,,,,,
,,0.048915,0.078558,,,,,,
,,0.068216,0.06883,,,,,,
,,0.107699,1.67859,,,,,,
,,0.044434,1.82711,,,,,,
,,0.08446,0.093157,,,,,,
,,0.039462,1.50859,,,,,,
,,0.064076,0.080189,,,,,,
,,0.041523,1.75289,,,,,,
,,0.073783,0.082238,,,,,,
,,0.040785,1.53781,,,,,,
,,0.064309,0.084381,,,,,,
,,0.040529,1.77511,,,,,,
,,0.189028,0.10112,,,,,,
,,0.147498,1.79884,,,,,,
,,0.08354,0.089827,,,,,,
,,0.04709,2.03302,,,,,,
,,0.060474,0.071187,,,,,,
,,0.054941,1.68473,,,,,,
,,0.049168,0.125967,,,,,,
,,0.045635,1.7772,,,,,,
,,0.052616,0.133003,,,,,,
,,0.042087,1.56313,,,,,,
,,0.084909,0.087013,,,,,,
,,0.13105,1.90838,,,,,,
,,0.052436,0.106731,,,,,,
,,0.043276,1.49746,,,,,,
,,0.082678,0.087725,,,,,,
,,0.042204,1.72634,,,,,,
,,0.057169,0.091396,,,,,,
,,0.159402,1.63261,,,,,,
,,0.052837,0.085365,,,,,,
,,0.043466,2.03953,,,,,,
,,0.08961,0.112896,,,,,,
,,0.04221,1.58552,,,,,,
,,0.05609,0.128145,,,,,,
,,0.164625,2.31832,,,,,,
,,0.089371,0.085311,,,,,,
,,0.043697,1.85549,,,,,,
,,0.101863,0.121398,,,,,,
,,0.083532,1.85542,,,,,,
,,0.069682,0.116498,,,,,,
,,0.038962,1.60368,,,,,,
,,0.083644,0.098077,,,,,,
,,0.044795,1.68672,,,,,,
,,0.086304,0.106851,,,,,,
,,0.062301,1.66684,,,,,,
,,0.073014,0.129855,,,,,,
,,0.043217,1.86713,,,,,,
,,0.081212,0.105089,,,,,,
,,0.060404,0.093769,,,,,,
,,0.039646,1.73617,,,,,,
,,0.041885,1.83908,,,,,,
,,0.061318,0.081974,,,,,,
,,0.041352,1.60763,,,,,,
,,0.064725,0.1029,,,,,,
,,0.132627,1.97558,,,,,,
,,0.051003,0.115116,,,,,,
,,0.057044,0.105215,,,,,,
,,0.040033,1.59088,,,,,,
,,0.044337,1.74504,,,,,,
,,0.068256,0.084426,,,,,,
,,0.044875,1.63708,,,,,,
,,0.072976,0.086711,,,,,,
,,0.047062,1.79134,,,,,,
,,0.071348,0.095167,,,,,,
,,0.070371,1.67688,,,,,,
,,0.063449,0.091221,,,,,,
,,0.042922,1.84985,,,,,,
,,0.074101,0.103444,,,,,,
,,0.040192,1.64607,,,,,,
,,0.084315,0.092058,,,,,,
,,0.048621,1.99715,,,,,,
,,0.048644,0.112641,,,,,,
,,0.038144,1.56859,,,,,,
,,0.059888,0.091292,,,,,,
,,0.042146,1.83363,,,,,,
,,0.052089,0.091154,,,,,,
,,0.040535,1.60414,,,,,,
,,0.055798,0.08849,,,,,,
,,0.044382,1.90078,,,,,,
,,0.06769,0.114663,,,,,,
,,0.043733,1.85552,,,,,,
,,0.058149,0.104387,,,,,,
,,0.125013,1.93125,,,,,,
,,0.064612,0.067386,,,,,,
,,0.049309,1.6352,,,,,,
,,0.086225,0.116263,,,,,,
,,0.042042,1.98472,,,,,,
,,0.069936,0.082479,,,,,,
,,0.046268,1.71544,,,,,,
,,0.092107,0.096286,,,,,,
,,0.044002,1.86123,,,,,,
,,0.051973,0.121083,,,,,,
,,0.042315,1.69369,,,,,,
,,0.059378,0.091609,,,,,,
,,0.045439,1.849,,,,,,
,,0.059572,0.123505,,,,,,
,,0.040197,1.6273,,,,,,
,,0.047861,0.102253,,,,,,
,,0.050612,1.81823,,,,,,
,,0.04796,0.131209,,,,,,
,,0.041073,1.65229,,,,,,
,,0.153393,0.09604,,,,,,
,,0.042481,1.77897,,,,,,
,,0.068467,0.117687,,,,,,
,,0.046839,1.7141,,,,,,
,,0.079522,0.097148,,,,,,
,,0.04723,1.91533,,,,,,
,,0.07805,0.086985,,,,,,
,,0.042829,1.676,,,,,,
,,0.055931,0.099759,,,,,,
,,0.153282,2.29583,,,,,,
,,0.079162,0.089837,,,,,,
,,0.0443,1.69589,,,,,,
,,0.069657,0.093734,,,,,,
,,0.043767,2.06965,,,,,,
,,0.067965,0.107548,,,,,,
,,0.043274,1.64858,,,,,,
,,0.064834,0.093921,,,,,,
,,0.070802,2.0943,,,,,,
,,0.075733,0.097615,,,,,,
,,0.046486,1.70126,,,,,,
,,0.065296,0.103164,,,,,,
,,0.149792,1.96321,,,,,,
,,0.068507,0.102176,,,,,,
,,0.043603,1.65128,,,,,,
,,0.070011,0.10986,,,,,,
,,0.047554,1.77728,,,,,,
,,0.073799,0.129067,,,,,,
,,0.040631,1.64474,,,,,,
,,0.069276,0.092529,,,,,,
,,0.043939,1.70291,,,,,,
,,0.056079,0.09463,,,,,,
,,0.043945,1.70581,,,,,,
,,0.047076,0.094012,,,,,,
,,0.049701,1.94109,,,,,,
,,0.070867,0.117728,,,,,,
,,0.050903,1.85577,,,,,,
,,0.047979,1.82407,,,,,,
,,0.048716,0.106725,,,,,,
,,0.09724,2.37558,,,,,,
,,0.058149,0.09035,,,,,,
,,0.048914,1.88511,,,,,,
,,0.072588,0.086969,,,,,,
,,0.044442,1.6391,,,,,,
,,0.173905,2.01304,,,,,,
,,0.058267,0.10388,,,,,,
,,0.044602,1.69594,,,,,,
,,0.072416,0.10349,,,,,,
,,0.045179,1.93439,,,,,,
,,0.08212,0.09549,,,,,,
,,0.043954,1.65713,,,,,,
,,0.0613,0.085183,,,,,,
,,0.049291,1.75071,,,,,,
,,0.079462,0.102897,,,,,,
,,0.038203,1.71475,,,,,,
,,0.059606,0.116792,,,,,,
,,0.045315,1.83198,,,,,,
,,0.061647,0.110699,,,,,,
,,0.040942,1.7658,,,,,,
,,0.080651,0.103154,,,,,,
,,0.045262,1.6623,,,,,,
,,0.046468,0.099541,,,,,,
,,0.064916,1.85184,,,,,,
,,0.046134,0.080699,,,,,,
,,0.051781,1.95289,,,,,,
,,0.071027,0.110627,,,,,,
,,0.157119,1.79225,,,,,,
,,0.062293,0.102573,,,,,,
,,0.045843,1.9727,,,,,,
,,0.065071,0.10387,,,,,,
,,0.039787,1.80139,,,,,,
,,0.083977,0.110516,,,,,,
,,0.15222,1.98724,,,,,,
,,0.045142,0.090548,,,,,,
,,0.040898,1.62661,,,,,,
,,0.05536,0.115585,,,,,,
,,0.041437,1.77532,,,,,,
,,0.050581,0.118589,,,,,,
,,0.041862,1.72297,,,,,,
,,0.046858,0.10559,,,,,,
,,0.11167,2.12202,,,,,,
,,0.070191,0.081018,,,,,,
,,0.044457,1.71946,,,,,,
,,0.054305,0.108222,,,,,,
,,0.043953,1.6923,,,,,,
,,0.079428,0.086046,,,,,,
,,0.138693,1.73931,,,,,,
,,0.055581,0.081203,,,,,,
,,0.049629,1.94002,,,,,,
,,0.055279,0.092552,,,,,,
,,0.060562,1.85259,,,,,,
,,0.061021,0.139576,,,,,,
,,0.125993,1.9797,,,,,,
,,0.076317,0.086608,,,,,,
,,0.039169,1.58614,,,,,,
,,0.071771,0.083934,,,,,,
,,0.185785,1.9651,,,,,,
,,0.047375,0.128856,,,,,,
,,0.041409,1.62586,,,,,,
,,0.082279,0.094256,,,,,,
,,0.041984,1.86576,,,,,,
,,0.060799,0.109557,,,,,,
,,0.043648,1.67601,,,,,,
,,0.044946,1.86654,,,,,,
,,0.064215,0.091575,,,,,,
,,0.041912,1.72761,,,,,,
,,0.064338,0.104899,,,,,,
,,0.045852,1.82185,,,,,,
,,0.044988,0.080573,,,,,,
,,0.042792,1.61555,,,,,,
,,0.040794,0.109907,,,,,,
,,0.04559,2.07562,,,,,,
,,0.07575,0.108649,,,,,,
,,0.045044,1.63323,,,,,,
,,0.086569,0.102045,,,,,,
,,0.087538,2.05024,,,,,,
,,0.086499,0.097887,,,,,,
,,0.044647,1.67332,,,,,,
,,0.077705,0.111708,,,,,,
,,0.069419,1.98662,,,,,,
,,0.055955,0.110001,,,,,,
,,0.161249,1.9135,,,,,,
,,0.0727,0.072955,,,,,,
,,0.059077,1.79771,,,,,,
,,0.068897,0.089767,,,,,,
,,0.048264,1.73283,,,,,,
,,0.083834,0.096858,,,,,,
,,0.047709,1.95493,,,,,,
,,0.057531,0.104585,,,,,,
,,0.043198,1.62043,,,,,,
,,0.075636,0.099038,,,,,,
,,0.12324,1.78872,,,,,,
,,0.054712,0.077908,,,,,,
,,0.040975,1.69156,,,,,,
,,0.058216,0.139138,,,,,,
,,0.047224,1.84384,,,,,,
,,0.091826,0.106344,,,,,,
,,0.149684,1.76556,,,,,,
,,0.053329,0.07984,,,,,,
,,0.151303,1.91364,,,,,,
,,0.046471,0.112473,,,,,,
,,0.045284,1.57854,,,,,,
,,0.03645,0.10422,,,,,,
,,0.044586,1.926,,,,,,
,,0.060137,0.099672,,,,,,
,,0.039293,1.59854,,,,,,
,,0.08172,0.112352,,,,,,
,,0.045118,1.81549,,,,,,
,,0.077076,0.099364,,,,,,
,,0.043549,1.71169,,,,,,
,,0.060342,0.092866,,,,,,
,,0.114039,2.11196,,,,,,
,,0.079541,0.092966,,,,,,
,,0.129941,2.33967,,,,,,
,,0.072247,0.131123,,,,,,
,,0.152203,2.21252,,,,,,
,,0.137123,0.107895,,,,,,
,,0.128573,2.15793,,,,,,
,,0.071157,0.114813,,,,,,
,,0.12598,2.45087,,,,,,
,,0.036266,0.09395,,,,,,
,,0.184464,0.074545,,,,,,
,,0.143339,2.10021,,,,,,
,,0.06295,2.22034,,,,,,
,,0.033018,0.238334,,,,,,
,,0.059494,1.91522,,,,,,
,,0.053049,0.140744,,,,,,
,,0.140612,2.40277,,,,,,
,,0.044725,0.08209,,,,,,
,,0.077634,2.28985,,,,,,
,,0.058089,0.11578,,,,,,
,,0.052764,2.79391,,,,,,
,,0.072976,0.080702,,,,,,
,,0.044782,1.77588,,,,,,
,,0.079805,0.107238,,,,,,
,,0.430753,2.09508,,,,,,
,,0.062384,0.099424,,,,,,
,,0.045489,2.47774,,,,,,
,,0.424162,0.272641,,,,,,
,,0.04917,1.94023,,,,,,
,,0.034697,0.277714,,,,,,
,,0.05507,2.23131,,,,,,
,,0.056116,0.096054,,,,,,
,,0.140803,2.12801,,,,,,
,,0.063859,0.100993,,,,,,
,,0.061149,1.9884,,,,,,
,,0.051601,0.110249,,,,,,
,,0.157092,2.16967,,,,,,
,,0.071882,0.079776,,,,,,
,,0.074043,2.00453,,,,,,
,,0.066323,0.084764,,,,,,
,,0.182992,2.18598,,,,,,
,,0.060548,0.080145,,,,,,
,,0.054651,1.85755,,,,,,
,,0.110074,0.093258,,,,,,
,,0.213531,2.19746,,,,,,
,,0.107406,0.098373,,,,,,
,,0.07593,2.1608,,,,,,
,,0.060243,0.089902,,,,,,
,,0.067148,2.31906,,,,,,
,,0.09269,0.101671,,,,,,
,,0.070346,2.12396,,,,,,
,,0.077272,0.091414,,,,,,
,,0.082592,2.2824,,,,,,
,,0.109458,0.090895,,,,,,
,,0.046391,1.91141,,,,,,
,,0.068387,0.098514,,,,,,
,,0.102835,2.34748,,,,,,
,,0.070576,0.081109,,,,,,
,,0.156248,2.11559,,,,,,
,,0.104125,0.100093,,,,,,
,,0.078532,2.08084,,,,,,
,,0.061702,0.088661,,,,,,
,,0.172769,2.2418,,,,,,
,,0.095365,0.091384,,,,,,
,,0.153759,2.17939,,,,,,
,,0.064009,0.081129,,,,,,
,,0.086268,2.06801,,,,,,
,,0.154601,0.316714,,,,,,
,,0.110334,2.14437,,,,,,
,,0.069948,0.087376,,,,,,
,,0.059601,2.15877,,,,,,
,,0.050045,0.089799,,,,,,
,,0.059679,2.1768,,,,,,
,,0.07026,0.089752,,,,,,
,,0.052622,2.10775,,,,,,
,,0.105119,0.09037,,,,,,
,,0.041684,2.25295,,,,,,
,,0.07722,0.09297,,,,,,
,,0.180689,2.15529,,,,,,
,,0.063923,0.091057,,,,,,
,,0.06323,2.33771,,,,,,
,,0.043197,0.092284,,,,,,
,,0.138682,2.01422,,,,,,
,,0.062065,0.082363,,,,,,
,,0.077534,2.17711,,,,,,
,,0.055411,0.079472,,,,,,
,,0.1629,2.28964,,,,,,
,,0.060958,0.072762,,,,,,
,,0.130786,2.10592,,,,,,
,,0.053041,0.07756,,,,,,
,,0.043931,1.80618,,,,,,
,,0.062032,0.089897,,,,,,
,,0.045418,1.77424,,,,,,
,,0.060276,0.096931,,,,,,
,,0.060586,1.97947,,,,,,
,,0.060128,0.080275,,,,,,
,,0.180131,2.164,,,,,,
,,0.087168,0.092859,,,,,,
,,0.061866,2.01515,,,,,,
,,0.075162,0.086611,,,,,,
,,0.185945,2.24794,,,,,,
,,0.047527,0.083309,,,,,,
,,0.070737,1.97999,,,,,,
,,0.058211,0.080459,,,,,,
,,0.076907,2.16686,,,,,,
,,0.060001,0.077918,,,,,,
,,0.191838,2.10819,,,,,,
,,0.06541,0.093396,,,,,,
,,0.142307,2.22027,,,,,,
,,0.073528,0.090156,,,,,,
,,0.072807,2.09707,,,,,,
,,0.053001,0.097264,,,,,,
,,0.049365,1.89312,,,,,,
,,0.057754,0.086828,,,,,,
,,0.051179,1.98972,,,,,,
,,0.060448,0.096389,,,,,,
,,0.04965,1.92157,,,,,,
,,0.078148,0.088729,,,,,,
,,0.131644,1.89984,,,,,,
,,0.058352,0.077507,,,,,,
,,0.128399,2.28568,,,,,,
,,0.042612,0.074747,,,,,,
,,0.154591,1.70165,,,,,,
,,0.050849,0.075785,,,,,,
,,0.046051,2.05171,,,,,,
,,0.05212,0.090769,,,,,,
,,0.04288,1.72029,,,,,,
,,0.058483,0.086026,,,,,,
,,0.045655,2.1248,,,,,,
,,0.05374,0.084451,,,,,,
,,0.044213,1.7585,,,,,,
,,0.048552,0.099602,,,,,,
,,0.047243,2.00632,,,,,,
,,0.054515,0.101052,,,,,,
,,0.049218,1.73379,,,,,,
,,0.051125,0.103873,,,,,,
,,0.044655,1.89076,,,,,,
,,0.057374,0.100405,,,,,,
,,0.045444,1.70816,,,,,,
,,0.061764,0.106369,,,,,,
,,0.048464,1.83259,,,,,,
,,0.04313,0.099401,,,,,,
,,0.044498,1.71781,,,,,,
,,0.05232,0.102361,,,,,,
,,0.048862,1.96823,,,,,,
,,0.059887,0.090933,,,,,,
,,0.039989,1.82892,,,,,,
,,0.063045,0.093985,,,,,,
,,0.130092,2.07492,,,,,,
,,0.062227,0.082156,,,,,,
,,0.115939,1.89739,,,,,,
,,0.052059,0.074546,,,,,,
,,0.04348,1.73299,,,,,,
,,0.045137,0.089522,,,,,,
,,0.042684,1.95429,,,,,,
,,0.050612,0.092306,,,,,,
,,0.04591,1.94619,,,,,,
,,0.050218,0.089084,,,,,,
,,0.043315,1.79269,,,,,,
,,0.070541,0.093103,,,,,,
,,0.050256,2.00937,,,,,,
,,0.062441,0.097385,,,,,,
,,0.134693,1.95177,,,,,,
,,0.054566,0.087805,,,,,,
,,0.082187,2.6937,,,,,,
,,0.050643,0.094049,,,,,,
,,0.048605,1.83108,,,,,,
,,0.222533,0.102236,,,,,,
,,0.081245,2.20224,,,,,,
,,0.065728,0.077427,,,,,,
,,0.042564,1.67586,,,,,,
,,0.061142,0.09912,,,,,,
,,0.04875,2.07128,,,,,,
,,0.051461,0.100981,,,,,,
,,0.053766,1.70185,,,,,,
,,0.043791,0.105425,,,,,,
,,0.144383,2.18145,,,,,,
,,0.061685,0.078745,,,,,,
,,0.047323,1.71187,,,,,,
,,0.053181,0.105293,,,,,,
,,0.045922,2.02281,,,,,,
,,0.052668,0.099927,,,,,,
,,0.047523,1.71853,,,,,,
,,0.048855,0.090716,,,,,,
,,0.047847,1.82169,,,,,,
,,0.061466,0.08954,,,,,,
,,0.13993,2.4563,,,,,,
,,0.047207,0.074685,,,,,,
,,0.082039,2.23103,,,,,,
,,0.642656,0.096306,,,,,,
,,0.074391,2.28149,,,,,,
,,0.039333,0.107539,,,,,,
,,0.13478,2.7187,,,,,,
,,0.064774,0.099093,,,,,,
,,0.150608,2.06635,,,,,,
,,0.052072,0.078249,,,,,,
,,0.047569,2.33151,,,,,,
,,0.044624,0.099483,,,,,,
,,0.16494,1.98389,,,,,,
,,0.05367,0.091634,,,,,,
,,0.052602,2.11871,,,,,,
,,0.079478,0.110424,,,,,,
,,0.147182,2.21337,,,,,,
,,0.073547,0.090424,,,,,,
,,0.141889,2.60067,,,,,,
,,0.055965,0.081623,,,,,,
,,0.05512,2.31615,,,,,,
,,0.052119,0.08668,,,,,,
,,0.089119,2.66182,,,,,,
,,0.120229,0.093822,,,,,,
,,0.106744,2.24805,,,,,,
,,0.04893,0.075457,,,,,,
,,0.136285,2.37608,,,,,,
,,0.047346,0.09386,,,,,,
,,0.152919,2.98364,,,,,,
,,0.072989,2.44717,,,,,,
,,0.052233,0.086417,,,,,,
,,0.159226,2.22103,,,,,,
,,0.044101,0.081638,,,,,,
,,0.061229,2.51804,,,,,,
,,0.042186,0.09037,,,,,,
,,0.175522,2.21969,,,,,,
,,0.050814,0.089124,,,,,,
,,0.044757,2.23865,,,,,,
,,0.057573,0.096768,,,,,,
,,0.05171,2.30978,,,,,,
,,0.055456,0.101961,,,,,,
,,0.135595,2.13873,,,,,,
,,0.044922,0.093597,,,,,,
,,0.046934,2.27279,,,,,,
,,0.045806,0.087104,,,,,,
,,0.044058,2.03404,,,,,,
,,0.054693,0.101366,,,,,,
,,0.08095,2.48593,,,,,,
,,0.052575,0.083673,,,,,,
,,0.043718,2.12861,,,,,,
,,0.045084,0.101841,,,,,,
,,0.068568,2.17422,,,,,,
,,0.052008,0.129477,,,,,,
,,0.130176,2.09281,,,,,,
,,0.04517,0.081863,,,,,,
,,0.043055,1.90269,,,,,,
,,0.051175,0.092761,,,,,,
,,0.043952,1.82437,,,,,,
,,0.053422,0.092875,,,,,,
,,0.045171,1.74326,,,,,,
,,0.041415,0.101852,,,,,,
,,0.04459,1.8317,,,,,,
,,0.049209,0.095091,,,,,,
,,0.039343,1.71117,,,,,,
,,0.047109,0.102224,,,,,,
,,0.051052,1.86437,,,,,,
,,0.038375,0.091142,,,,,,
,,0.042098,1.68281,,,,,,
,,0.044899,0.089641,,,,,,
,,0.042828,1.88999,,,,,,
,,0.051423,0.094953,,,,,,
,,0.041901,1.65676,,,,,,
,,0.041843,0.090475,,,,,,
,,0.047864,1.8196,,,,,,
,,0.067247,0.093042,,,,,,
,,0.044047,1.63924,,,,,,
,,0.039194,0.105536,,,,,,
,,0.04526,2.12831,,,,,,
,,0.051473,0.107485,,,,,,
,,0.127094,2.1262,,,,,,
,,0.053965,0.079539,,,,,,
,,0.309293,3.70101,,,,,,
,,0.06795,0.096927,,,,,,
,,0.1323,2.1415,,,,,,
,,0.044232,0.091889,,,,,,
,,0.051284,2.52854,,,,,,
,,0.22853,0.094924,,,,,,
,,0.060912,2.22099,,,,,,
,,0.040148,0.090283,,,,,,
,,0.062243,2.30084,,,,,,
,,0.037218,0.095369,,,,,,
,,0.266913,2.1948,,,,,,
,,0.06661,0.093211,,,,,,
,,0.049785,2.38882,,,,,,
,,0.043463,0.101494,,,,,,
,,0.065914,2.25195,,,,,,
,,0.038489,0.099982,,,,,,
,,0.131858,2.28061,,,,,,
,,0.054633,0.098684,,,,,,
,,0.243995,2.31033,,,,,,
,,0.038073,0.085875,,,,,,
,,0.054207,2.34007,,,,,,
,,0.049692,0.085705,,,,,,
,,0.047255,1.94596,,,,,,
,,0.055185,0.097818,,,,,,
,,0.051314,2.31485,,,,,,
,,0.075496,0.09662,,,,,,
,,0.203025,2.00204,,,,,,
,,0.0571,0.084253,,,,,,
,,0.13567,2.27739,,,,,,
,,0.06011,0.077148,,,,,,
,,0.134368,2.01016,,,,,,
,,0.095954,0.09214,,,,,,
,,0.058334,2.2474,,,,,,
,,0.038506,0.095085,,,,,,
,,0.058924,2.12362,,,,,,
,,0.170604,0.08724,,,,,,
,,0.085067,2.24775,,,,,,
,,0.047541,0.116252,,,,,,
,,0.065176,2.03172,,,,,,
,,0.167489,0.096518,,,,,,
,,0.129015,2.35203,,,,,,
,,0.043176,0.091482,,,,,,
,,0.047329,1.85421,,,,,,
,,0.054624,0.093022,,,,,,
,,0.144726,2.3148,,,,,,
,,0.181226,0.102863,,,,,,
,,0.054754,2.19515,,,,,,
,,0.065031,0.084112,,,,,,
,,0.059837,2.3019,,,,,,
,,0.051115,0.085815,,,,,,
,,0.110182,1.94789,,,,,,
,,0.045941,0.077992,,,,,,
,,0.046549,2.08123,,,,,,
,,0.171937,0.105677,,,,,,
,,0.051601,2.62816,,,,,,
,,0.035147,0.089169,,,,,,
,,0.050454,2.27176,,,,,,
,,0.17188,0.095284,,,,,,
,,0.127736,3.14325,,,,,,
,,0.348762,0.116887,,,,,,
,,0.23852,3.24212,,,,,,
,,0.213661,0.259373,,,,,,
,,0.049922,2.95581,,,,,,
,,0.04013,0.123497,,,,,,
,,0.141228,3.29189,,,,,,
,,0.144191,0.10531,,,,,,
,,0.063177,3.38952,,,,,,
,,0.040566,0.091027,,,,,,
,,0.048038,2.37592,,,,,,
,,0.037729,0.114292,,,,,,
,,2.36446,2.47451,,,,,,
,,0.048306,0.114746,,,,,,
,,0.195203,2.88317,,,,,,
,,0.18997,0.079612,,,,,,
,,0.046525,2.5773,,,,,,
,,0.065103,0.145936,,,,,,
,,0.064377,2.79091,,,,,,
,,0.037678,0.123278,,,,,,
,,0.16339,2.94052,,,,,,
,,0.041128,0.09463,,,,,,
,,0.08725,3.02597,,,,,,
,,0.212809,0.097998,,,,,,
,,0.178682,2.93494,,,,,,
,,0.052269,0.08982,,,,,,
,,0.308297,2.46708,,,,,,
,,0.187134,0.080817,,,,,,
,,0.050816,2.46944,,,,,,
,,0.048823,0.085718,,,,,,
,,0.128765,2.54954,,,,,,
,,0.15156,0.08278,,,,,,
,,0.053555,2.85483,,,,,,
,,0.036053,0.096483,,,,,,
,,0.070704,2.08906,,,,,,
,,0.169693,0.100658,,,,,,
,,0.050841,2.46744,,,,,,
,,0.038186,0.112951,,,,,,
,,0.274532,2.3977,,,,,,
,,0.204178,0.098198,,,,,,
,,0.04511,2.04821,,,,,,
,,0.037614,0.103448,,,,,,
,,0.05252,2.74013,,,,,,
,,0.040713,0.097585,,,,,,
,,0.360964,2.42997,,,,,,
,,0.343928,0.094209,,,,,,
,,0.043704,2.24377,,,,,,
,,0.437129,0.109002,,,,,,
,,0.056541,2.48967,,,,,,
,,0.04226,0.092542,,,,,,
,,0.212839,1.97616,,,,,,
,,0.04153,0.096226,,,,,,
,,0.118858,2.31935,,,,,,
,,0.36395,0.089607,,,,,,
,,0.234116,2.32179,,,,,,
,,0.042912,0.080335,,,,,,
,,0.149625,2.17693,,,,,,
,,0.183514,0.082378,,,,,,
,,0.043389,2.20939,,,,,,
,,0.181223,0.100316,,,,,,
,,0.056728,2.31965,,,,,,
,,0.146328,0.0885,,,,,,
,,0.048339,2.16545,,,,,,
,,0.049506,0.090107,,,,,,
,,0.069627,2.46963,,,,,,
,,0.198852,0.086401,,,,,,
,,0.142829,2.24936,,,,,,
,,0.20128,0.09062,,,,,,
,,0.046237,2.00668,,,,,,
,,0.046762,0.113837,,,,,,
,,0.115369,2.09611,,,,,,
,,0.04769,0.095936,,,,,,
,,0.120833,2.27884,,,,,,
,,0.039698,0.086484,,,,,,
,,0.149857,2.58219,,,,,,
,,0.04958,0.091382,,,,,,
,,0.36844,2.13256,,,,,,
,,0.147353,0.081786,,,,,,
,,0.05183,2.44563,,,,,,
,,0.037745,0.104126,,,,,,
,,0.187513,2.07082,,,,,,
,,0.036829,0.09198,,,,,,
,,0.046551,1.99633,,,,,,
,,0.039188,0.10298,,,,,,
,,0.146563,1.93579,,,,,,
,,0.043818,0.095509,,,,,,
,,0.04397,2.11895,,,,,,
,,0.0403,0.089489,,,,,,
,,0.054687,1.96223,,,,,,
,,0.177683,0.082566,,,,,,
,,0.04649,1.94323,,,,,,
,,0.039366,0.094347,,,,,,
,,0.111356,1.942,,,,,,
,,0.037573,0.081956,,,,,,
,,0.283,2.79805,,,,,,
,,0.036967,0.219996,,,,,,
,,0.051913,1.9627,,,,,,
,,0.042827,0.112414,,,,,,
,,0.049668,2.07488,,,,,,
,,0.071068,0.120311,,,,,,
,,0.044526,1.85415,,,,,,
,,0.07015,0.102591,,,,,,
,,0.044935,2.00351,,,,,,
,,0.153177,0.139346,,,,,,
,,0.26928,2.27468,,,,,,
,,0.113025,0.089607,,,,,,
,,0.221477,2.56648,,,,,,
,,0.193026,0.093146,,,,,,
,,0.064718,2.50578,,,,,,
,,0.186983,0.13524,,,,,,
,,0.046436,2.03113,,,,,,
,,0.07547,0.118506,,,,,,
,,0.312231,2.16312,,,,,,
,,0.120138,0.094155,,,,,,
,,0.408193,2.57294,,,,,,
,,0.050224,0.089542,,,,,,
,,0.059343,0.076728,,,,,,
,,0.086497,2.5073,,,,,,
,,0.135672,3.07488,,,,,,
,,0.083959,0.08628,,,,,,
,,0.238091,2.50239,,,,,,
,,0.036243,0.149929,,,,,,
,,0.06551,2.16169,,,,,,
,,0.035459,0.361085,,,,,,
,,0.056242,2.42371,,,,,,
,,0.285465,0.119621,,,,,,
,,0.128613,2.44537,,,,,,
,,0.180304,0.076797,,,,,,
,,0.279078,2.69462,,,,,,
,,0.191675,0.096981,,,,,,
,,0.143672,2.58449,,,,,,
,,0.041629,0.112639,,,,,,
,,0.187224,3.58091,,,,,,
,,0.110065,0.074615,,,,,,
,,0.048623,2.25467,,,,,,
,,0.179016,0.100728,,,,,,
,,0.084156,2.95957,,,,,,
,,0.187246,0.087507,,,,,,
,,0.048679,2.33969,,,,,,
,,0.034979,0.137789,,,,,,
,,0.255816,2.24744,,,,,,
,,0.082146,0.164713,,,,,,
,,0.332037,3.23063,,,,,,
,,0.672131,0.315608,,,,,,
,,0.34668,3.35914,,,,,,
,,0.045856,0.094611,,,,,,
,,0.304167,3.79258,,,,,,
,,0.052925,0.120021,,,,,,
,,0.497573,4.29091,,,,,,
,,0.093326,0.310116,,,,,,
,,0.263865,3.32776,,,,,,
,,0.213572,0.091556,,,,,,
,,0.264688,2.33077,,,,,,
,,0.199459,0.086326,,,,,,
,,0.052323,2.67867,,,,,,
,,0.039032,0.096905,,,,,,
,,0.677117,3.29023,,,,,,
,,0.196657,0.297756,,,,,,
,,0.062817,2.88772,,,,,,
,,0.12868,0.088815,,,,,,
,,0.129564,2.67815,,,,,,
,,0.178779,0.084939,,,,,,
,,0.055097,2.53483,,,,,,
,,0.267215,0.090203,,,,,,
,,0.095394,3.03765,,,,,,
,,0.172234,0.106487,,,,,,
,,0.043839,2.35457,,,,,,
,,0.172881,0.094961,,,,,,
,,0.135027,2.83968,,,,,,
,,0.046386,0.095876,,,,,,
,,0.28042,2.99451,,,,,,
,,1.52194,0.251534,,,,,,
,,0.089717,2.79659,,,,,,
,,0.252691,0.238277,,,,,,
,,0.051256,2.29683,,,,,,
,,0.045404,0.094574,,,,,,
,,0.043451,2.16001,,,,,,
,,0.035476,0.091343,,,,,,
,,0.052529,2.75781,,,,,,
,,0.163071,0.102284,,,,,,
,,0.106505,2.44865,,,,,,
,,0.193597,0.102236,,,,,,
,,0.132043,2.79296,,,,,,
,,0.101634,0.085299,,,,,,
,,0.075699,2.55461,,,,,,
,,0.13742,0.277145,,,,,,
